ID,Dim1,Dim2,Dim3,Referendum,Option_Ind,Option_SouAss,Option_Prov,Argument_Droit,Argument_Resssources,Argument_Faisable,Honte_Racisme,Honte_Colonialisme,Futur_Francais,Futur_Economie,Futur_culture,Opinion_Immigration,Opinion_sociale,Opinion_economique,Opinion_feministe,Opinion_lgbtq,Attitude_risque,Vote_provincial,Vote_federal,Genre,Langue,Age,Origine,Scolarite,Revenus
Ind_70,-2.867535,1.156621,-0.473875,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_71,-1.239375,0.718087,-0.2612,Sou_NON,POUR,POUR,POUR,POUR,POUR,NEUTRE,DÉSACCORD,DÉSACCORD,NEUTRE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,CAQ,BQ,Homme,Francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_72,-2.330388,1.194599,-0.554651,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Feministre: NEUTRE féministe,Risque facile,PQ,Vote fed: NSP,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus moyens
Ind_73,1.552862,-0.127062,0.787702,Sou_NON,CONTRE,NSP,POUR,CONTRE,CONTRE,CONTRE,ACCORD,NSP,OPTIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,NSP,NSP,Risque difficile,CAQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus élevés
Ind_74,0.652659,0.119495,0.05649,Sou_NON,CONTRE,POUR,POUR,POUR,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PLC,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_75,-1.536182,-1.066893,-1.258122,Sou_NON,POUR,POUR,CONTRE,POUR,POUR,POUR,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,NSP,Risque facile,PQ,NPD,Femme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus bas
Ind_76,-1.857176,0.462707,0.526184,Sou_OUI,POUR,POUR,POUR,POUR,POUR,NEUTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,NSP,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,NSP,PQ,PLC,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_77,1.989817,0.987755,0.18453,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité individuelle,Economie: neutre,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque difficile,PCQ,PCC,Homme,Francophones,40-59 ans,Né Ailleurs,Collégial,Revenus élevés
Ind_78,2.093349,-0.544304,-1.368194,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Femme,Non francophones,40-59 ans,Né Canada,Universitaire,Revenus moyens
Ind_79,0.826288,-0.357124,1.408348,Sou_NON,CONTRE,CONTRE,CONTRE,NEUTRE,NSP,NEUTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,NSP,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PCQ,NSP,Femme,Francophones,18-39 ans,Né Canada,Secondaire,Revenus moyens
Ind_80,0.087103,0.084923,2.549372,Sou_NSP,NSP,NSP,NSP,NSP,NSP,NSP,NSP,NSP,PESSIMISTE,PESSIMISTE,NSP,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,NSP,Vote fed: NSP,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_81,1.058961,0.21696,-0.903793,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,ACCORD,ACCORD,PESSIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PLQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_82,1.91037,-1.291142,0.114584,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus élevés
Ind_83,-0.220863,-0.600865,2.566709,Sou_NSP,POUR,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,ACCORD,NEUTRE,NEUTRE,NSP,NEUTRE,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,Vote prov: NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_84,1.448645,-1.899407,-0.361331,Sou_NON,CONTRE,NSP,NSP,CONTRE,CONTRE,NEUTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité collective,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PLQ,NPD,Femme,Francophones,18-39 ans,Né Ailleurs,Universitaire,Revenus bas
Ind_85,-0.387192,0.681643,0.90851,Sou_NSP,NSP,POUR,CONTRE,CONTRE,CONTRE,CONTRE,ACCORD,NEUTRE,NEUTRE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,NSP,BQ,Homme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus moyens
Ind_86,0.133942,-1.998148,0.383976,Sou_NON,NSP,CONTRE,POUR,NEUTRE,NEUTRE,NEUTRE,ACCORD,ACCORD,OPTIMISTE,NSP,OPTIMISTE,POUR,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,QS,NPD,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_87,-2.321947,0.115343,0.484489,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NSP,NSP,NEUTRE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque difficile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_88,-1.541561,-1.065408,-1.307441,Sou_NSP,POUR,POUR,CONTRE,POUR,POUR,POUR,ACCORD,ACCORD,NEUTRE,NEUTRE,NEUTRE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,QS,NPD,Homme,Francophones,40-59 ans,Né Canada,Universitaire,Revenus moyens
Ind_89,1.123372,-0.633976,0.142526,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,NEUTRE,ACCORD,ACCORD,PESSIMISTE,PESSIMISTE,OPTIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PCQ,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_90,0.445785,0.137358,-0.49268,Sou_NON,CONTRE,CONTRE,POUR,POUR,NEUTRE,CONTRE,ACCORD,ACCORD,OPTIMISTE,NSP,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PLC,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,NSP
Ind_91,-0.460479,0.291886,1.981105,Sou_NSP,POUR,POUR,POUR,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,NEUTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,CAQ,Vote fed: NSP,Homme,Francophones,60 ans et plus,Né Canada,Collégial,NSP
Ind_92,0.651973,-1.663349,-0.43756,Sou_NSP,CONTRE,POUR,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,NEUTRE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,QS,BQ,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus bas
Ind_93,-0.108594,0.015063,-0.688368,Sou_NON,CONTRE,POUR,POUR,POUR,CONTRE,CONTRE,NEUTRE,DÉSACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_94,-1.525977,0.854087,0.658901,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,ACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque difficile,Vote prov: NSP,Vote fed: NSP,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_95,-0.602441,0.486273,1.157168,Sou_NON,POUR,POUR,POUR,CONTRE,POUR,NEUTRE,NEUTRE,ACCORD,NEUTRE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,CAQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Secondaire,Revenus bas
Ind_96,-2.738758,-0.404418,-0.519106,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,NEUTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_97,-1.486092,-1.564482,-1.026224,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,QS,PLC,Femme,Francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_98,1.782308,1.378992,0.432715,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Secondaire,Revenus moyens
Ind_99,2.219627,0.229187,-0.169857,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PLC,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus élevés
Ind_100,-0.438649,-0.519089,1.789164,Sou_NSP,NSP,NSP,POUR,CONTRE,NSP,NEUTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,NSP,OPTIMISTE,CONTRE,Responsabilité mixte,NSP,Féministe: POUR féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Femme,Francophones,40-59 ans,Né Canada,Collégial,NSP
Ind_101,0.806543,0.577774,-0.215609,Sou_NSP,POUR,CONTRE,POUR,POUR,CONTRE,CONTRE,ACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque difficile,Vote prov: NSP,NSP,Homme,Non francophones,18-39 ans,Né Canada,Collégial,NSP
Ind_102,2.057813,-1.412375,-0.966512,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,NSP,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PLQ,PLC,Femme,Non francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_103,0.724871,1.324407,0.407046,Sou_NON,CONTRE,POUR,POUR,NEUTRE,CONTRE,POUR,NSP,DÉSACCORD,NEUTRE,PESSIMISTE,NEUTRE,NEUTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministe: CONTRE féministe,Risque facile,CAQ,PLC,Homme,Francophones,60 ans et plus,Né Ailleurs,Secondaire,Revenus bas
Ind_104,1.486765,-0.444088,-0.335663,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,NEUTRE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_105,-1.92177,1.101853,-0.035736,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NEUTRE,NEUTRE,OPTIMISTE,NEUTRE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: privé et public,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque facile,CAQ,PLC,Homme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_106,1.576416,1.86611,0.424266,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PCQ,NSP,Homme,Francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_107,1.66289,-1.83119,-1.444004,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,ACCORD,ACCORD,NSP,PESSIMISTE,NSP,NEUTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PLQ,PLC,Femme,Non francophones,18-39 ans,Né Canada,Universitaire,Revenus moyens
Ind_108,2.005291,-1.011884,-1.44659,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,QS,NPD,Femme,Non francophones,18-39 ans,Né Ailleurs,Universitaire,Revenus élevés
Ind_109,2.06377,0.750074,0.21831,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,NEUTRE,NSP,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,NSP,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PLQ,PLC,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus moyens
Ind_110,-1.021926,0.579814,0.262972,Sou_OUI,POUR,POUR,NSP,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité mixte,NSP,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque difficile,Vote prov: NSP,NSP,Homme,Non francophones,18-39 ans,Né Ailleurs,Universitaire,NSP
Ind_111,1.549014,0.552978,0.005149,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,PLC,Homme,Francophones,40-59 ans,Né Canada,Secondaire,Revenus bas
Ind_112,0.862314,1.163809,1.097849,Sou_NSP,CONTRE,POUR,POUR,NEUTRE,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,NEUTRE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministe: CONTRE féministe,Feministre: NEUTRE féministe,Risque facile,PCQ,PCC,Femme,Francophones,18-39 ans,Né Canada,Collégial,NSP
Ind_113,-2.250854,0.020547,-0.846411,Sou_OUI,POUR,CONTRE,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,PCC,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_114,0.507916,0.492247,1.017351,Sou_NSP,CONTRE,CONTRE,POUR,NEUTRE,CONTRE,POUR,NSP,ACCORD,NSP,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,NSP,Vote fed: NSP,Homme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_115,-0.891648,0.061678,-1.552531,Sou_NON,CONTRE,POUR,POUR,POUR,POUR,CONTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,POUR,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,NPD,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus moyens
Ind_116,-0.119069,-0.702553,2.573821,Sou_NSP,NSP,NSP,NSP,NEUTRE,NSP,NSP,NSP,NSP,NSP,NSP,NSP,NEUTRE,NSP,NSP,NSP,NSP,NSP,Vote prov: NSP,PCC,Homme,Francophones,40-59 ans,Né Canada,Secondaire,NSP
Ind_117,2.423127,-0.267897,-0.936986,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Feministe: CONTRE féministe,Feministe: CONTRE féministe,Risque difficile,PLQ,PLC,Femme,Non francophones,40-59 ans,Né Ailleurs,Universitaire,Revenus moyens
Ind_118,2.000271,-0.429828,-0.928422,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,NEUTRE,CONTRE,ACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PLQ,PLC,Femme,Non francophones,60 ans et plus,Né Ailleurs,Collégial,Revenus moyens
Ind_119,-1.513294,0.715692,0.007425,Sou_OUI,CONTRE,CONTRE,POUR,POUR,POUR,POUR,NEUTRE,DÉSACCORD,OPTIMISTE,NEUTRE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Féministe: POUR féministe,NSP,Risque facile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_120,-2.039084,-0.703159,-0.802695,Sou_OUI,POUR,POUR,POUR,POUR,NSP,POUR,NEUTRE,ACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,POUR,Responsabilité individuelle,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Homme,Francophones,18-39 ans,Né Canada,Secondaire,Revenus moyens
Ind_121,0.965866,-0.84513,0.730066,Sou_NON,CONTRE,CONTRE,POUR,NEUTRE,NSP,CONTRE,NSP,NSP,OPTIMISTE,NSP,OPTIMISTE,NSP,Responsabilité mixte,Economie: privé et public,NSP,NSP,Risque difficile,Vote prov: NSP,PLC,Femme,Non francophones,40-59 ans,Né Canada,Collégial,Revenus moyens
Ind_122,2.244027,0.303982,-0.746496,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,DÉSACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PCQ,PLC,Femme,Non francophones,40-59 ans,Né Canada,Universitaire,Revenus élevés
Ind_123,1.000199,1.252636,0.259011,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,NEUTRE,CONTRE,NEUTRE,DÉSACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,NEUTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PLQ,PCC,Homme,Francophones,18-39 ans,Né Canada,Secondaire,Revenus moyens
Ind_124,-0.64741,1.619498,-0.466047,Sou_NON,POUR,POUR,CONTRE,POUR,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,OPTIMISTE,PESSIMISTE,OPTIMISTE,CONTRE,Responsabilité collective,Economie: privé seulement,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,Vote prov: NSP,PLC,Homme,Francophones,60 ans et plus,Né Canada,Universitaire,NSP
Ind_125,1.029858,-0.501279,1.076717,Sou_NON,CONTRE,CONTRE,POUR,NSP,NEUTRE,NSP,NEUTRE,ACCORD,NEUTRE,NSP,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Feministre: NEUTRE féministe,Féministe: POUR féministe,Risque difficile,QS,PVQ,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_126,1.274015,1.004906,-0.24492,Sou_NON,CONTRE,CONTRE,POUR,POUR,CONTRE,CONTRE,DÉSACCORD,DÉSACCORD,PESSIMISTE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité individuelle,Economie: privé et public,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque difficile,Vote prov: NSP,Vote fed: NSP,Homme,Francophones,40-59 ans,Né Canada,Collégial,Revenus élevés
Ind_127,2.141408,0.355442,-0.499794,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,NEUTRE,PESSIMISTE,PESSIMISTE,PESSIMISTE,NSP,Responsabilité individuelle,Economie: neutre,NSP,NSP,Risque difficile,PLQ,PLC,Homme,Francophones,40-59 ans,Né Ailleurs,Universitaire,Revenus moyens
Ind_128,-2.643827,0.930496,0.183058,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,NEUTRE,OPTIMISTE,NEUTRE,OPTIMISTE,POUR,Responsabilité individuelle,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_129,-2.398343,0.583281,-0.444219,Sou_OUI,POUR,POUR,POUR,POUR,POUR,POUR,NEUTRE,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité individuelle,Economie: privé seulement,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,BQ,Homme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_130,-2.120748,-0.081374,1.113933,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,NSP,NEUTRE,NEUTRE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé seulement,Feministre: NEUTRE féministe,NSP,Risque difficile,PQ,Vote fed: NSP,Femme,Francophones,60 ans et plus,Né Canada,Collégial,Revenus bas
Ind_131,-2.047538,-0.975365,-0.753917,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,ACCORD,ACCORD,NEUTRE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque facile,PQ,PLC,Femme,Francophones,40-59 ans,Né Canada,Collégial,Revenus bas
Ind_132,1.878303,0.011673,-0.622931,Sou_NON,CONTRE,CONTRE,POUR,CONTRE,CONTRE,CONTRE,ACCORD,ACCORD,OPTIMISTE,PESSIMISTE,NEUTRE,NEUTRE,Responsabilité individuelle,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque difficile,PCQ,PCC,Femme,Non francophones,40-59 ans,Né Ailleurs,Universitaire,Revenus élevés
Ind_133,0.873621,-1.563604,1.943001,Sou_NON,CONTRE,NSP,POUR,CONTRE,NEUTRE,NEUTRE,NSP,NSP,NSP,NSP,NSP,NEUTRE,Responsabilité mixte,NSP,Feministe: CONTRE féministe,Féministe: POUR féministe,Risque difficile,NSP,Vote fed: NSP,Femme,Francophones,40-59 ans,Né Canada,Universitaire,NSP
Ind_134,-2.79057,1.374666,0.428412,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,POUR,DÉSACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: neutre,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,NSP,PQ,BQ,Homme,Francophones,60 ans et plus,Né Canada,Collégial,NSP
Ind_135,-2.40182,-1.508123,-0.546899,Sou_OUI,POUR,POUR,CONTRE,POUR,POUR,NEUTRE,ACCORD,DÉSACCORD,OPTIMISTE,OPTIMISTE,OPTIMISTE,NEUTRE,Responsabilité collective,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,PQ,BQ,Femme,Francophones,18-39 ans,Né Canada,Collégial,Revenus bas
Ind_136,-0.147874,-1.613883,0.344556,Sou_NON,CONTRE,NSP,CONTRE,POUR,NSP,NSP,NSP,ACCORD,NEUTRE,NSP,OPTIMISTE,CONTRE,Responsabilité mixte,Economie: privé et public,Féministe: POUR féministe,Féministe: POUR féministe,Risque difficile,NSP,PLC,Femme,Francophones,60 ans et plus,Né Canada,Universitaire,Revenus bas
Ind_137,1.237626,-0.037771,-0.141419,Sou_NON,CONTRE,NSP,NSP,NSP,POUR,CONTRE,ACCORD,NEUTRE,NEUTRE,PESSIMISTE,PESSIMISTE,CONTRE,Responsabilité collective,Economie: privé et public,Feministre: NEUTRE féministe,Feministre: NEUTRE féministe,Risque facile,PLQ,PLC,Femme,Non francophones,60 ans et plus,Né Canada,Collégial,NSP
